Order ID,Order Date,Customer Name,Order Type,Total Quantity,Perfume Oils Quantity,Perfume Oils Bottle Sizes,Unit Price(Perfume Oil),Body Splashes Quantity,Unit Price (Body Splashes),Boxed Perfume Quantity,Boxed Perfume(Unit Price),Total Price,Payment Method,Shipping Method,Shipping Cost,Order Status
263,2025-01-19 00:00:00,Melissa Gates,Retail,5,5,30ml,85.09,,,,,465.45,Bank Transfer,Delivery,40,Complete
264,2025-04-06 00:00:00,Blessing,Wholesale,144,15,30ml,57.08,17,24.95,112,83.37,10617.79,Cash,Pick Up,,Complete
265,2025-01-31 00:00:00,Jamie Smith,Retail,8,6,3ml,12.53,1,29.25,1,66.83,171.26,Cash,Pick Up,,Complete
266,2025-05-17 00:00:00,Nana Kofi B,Retail,9,2,3ml,13.1,3,34.63,4,61.34,375.45,Cash,Pick Up,,Complete
267,2025-04-18 00:00:00,Paul Castaneda,Wholesale,69,58,6ml,10.26,5,33.94,6,80.2,1305.98,Bank Transfer,Delivery,60,Complete
268,2025-01-12 00:00:00,Jennifer Adkins,Wholesale,67,26,3ml,10.06,4,25.59,37,76.39,3260.35,Bank Transfer,Delivery,70,Complete
269,2025-05-28 00:00:00,Lindsey Walker,Wholesale,144,55,6ml,14.12,7,22.92,82,86.74,8049.72,Cash,Pick Up,,Complete
270,2025-01-16 00:00:00,Jeffrey Johnson,Retail,4,2,50ml nozzle(Preorder),126.06,,,2,57.78,367.68,Cash,Pick Up,,Complete
271,2025-06-28 00:00:00,Michael Powell,Wholesale,115,71,3ml,13.27,31,34.01,13,76.34,2988.9,Cash,Pick Up,,Complete
272,2025-05-24 00:00:00,John Anderson,Wholesale,82,48,50ml,101.93,11,32.44,23,49.65,6391.43,Mobile Money,Delivery,,Complete
273,2025-01-24 00:00:00,Alyssa Long,Retail,9,8,30ml,84.86,,,1,42.64,781.52,Cash,Delivery,60,Complete
274,2025-03-27 00:00:00,Alyssa Day,Wholesale,19,8,50ml nozzle(Preorder),109.32,6,18.67,5,33.24,1202.78,Mobile Money,Delivery,50,Complete
275,2025-03-04 00:00:00,Joel Williams,Wholesale,60,59,50ml nozzle(Preorder),77.63,,,1,99.97,4680.14,Cash,Pick Up,,Complete
276,2025-03-20 00:00:00,Daniel Murphy,Wholesale,107,30,15ml,40.4,70,24.47,7,66.42,3389.84,Cash,Pick Up,,Complete
277,2025-01-12 00:00:00,Jamie Walton,Retail,8,1,15ml,48.71,7,24.3,,,218.81,Cash,Pick Up,,Complete
278,2025-02-28 00:00:00,Darlene Miller,Wholesale,43,1,50ml,146.67,16,27.85,26,58.07,2152.09,Cash,Delivery,50,Complete
279,2025-02-05 00:00:00,Joshua Cooke,Wholesale,133,86,30ml,88.86,16,28.91,31,63.32,10147.44,Mobile Money,Delivery,80,Complete
280,2025-04-16 00:00:00,Matthew Harrington,Retail,3,,,,,,3,88.41,300.23,Mobile Money,Delivery,35,Complete
281,2025-06-18 00:00:00,Ella A,Wholesale,44,,,,13,26.6,31,54.87,2046.77,Cash,Pick Up,,Complete
282,2025-01-05 00:00:00,Nicole Herring,Wholesale,142,141,3ml,5.18,1,30.28,,,760.66,Cash,Pick Up,,Complete
283,2025-05-15 00:00:00,Alex Hernandez,Retail,3,,,,,,3,65.76,237.28,Bank Transfer,Delivery,40,Complete
284,2025-06-25 00:00:00,Michael Elliott,Retail,5,3,15ml,49.39,,,2,61.05,310.27,Cash,Delivery,40,Complete
285,2025-04-22 00:00:00,Michael Wang,Wholesale,14,1,30ml,68.82,6,26.09,7,73.85,782.31,Cash,Delivery,40,Complete
286,2025-03-11 00:00:00,Lawrence Adkins,Retail,10,1,3ml,8.99,8,33.32,1,77.84,353.39,Cash,Pick Up,,Complete
287,2025-01-05 00:00:00,Amanda,Retail,9,9,6ml,23.79,,,,,214.11,Cash,Pick Up,,Complete
288,2025-04-09 00:00:00,Robert Oconnell,Wholesale,107,9,6ml,15.13,38,27.63,60,89.16,6535.71,Cash,Pick Up,,Complete
289,2025-03-25 00:00:00,Alexander Collins,Wholesale,26,16,3ml,5.87,5,21.95,5,33.47,371.02,Cash,Pick Up,,Complete
290,2025-01-22 00:00:00,Bob,Retail,8,3,50ml,164.7,2,25.34,3,76.94,775.6,Cash,Pick Up,,Complete
291,2025-06-12 00:00:00,Tina Sanders,Retail,4,,,,,,4,47.29,189.16,Cash,Pick Up,,Complete
292,2025-04-24 00:00:00,Akosua B,Retail,6,,,,,,6,28.37,170.22,Cash,Pick Up,,Complete
293,2025-05-23 00:00:00,Angela Vaughn,Retail,2,,,,,,2,41.49,82.98,Cash,Pick Up,,Complete
294,2025-03-25 00:00:00,Ashley Barton,Retail,2,,,,,,2,53.48,106.96,Bank Transfer,Delivery,,Complete
295,2025-04-08 00:00:00,Lindsay Martinez,Wholesale,80,52,3ml,11.17,12,27.51,16,99.48,2572.64,Bank Transfer,Delivery,70,Complete
296,2025-05-04 00:00:00,Bob,Retail,5,3,3ml,8.5,,,2,47.87,121.24,Cash,Pick Up,,Complete
297,2025-06-08 00:00:00,Dr. Hannah Patterson,Retail,5,1,50ml,135.5,3,25.78,1,37.76,310.6,Cash,Delivery,60,Complete
298,2025-06-04 00:00:00,Jonathan Peterson,Retail,8,5,50ml nozzle(Preorder),148.71,3,20.31,,,804.48,Cash,Pick Up,,Complete
299,2025-05-28 00:00:00,Samantha Garcia,Wholesale,128,80,30ml,88.94,11,22.95,37,78.04,10255.13,Cash,Pick Up,,Complete
300,2025-04-29 00:00:00,Madison Poole,Retail,7,4,15ml,36.71,3,27.59,,,229.61,Mobile Money,Delivery,,Complete
301,2025-02-05 00:00:00,Jessica Gross,Wholesale,118,102,50ml nozzle(Preorder),74.5,9,32.41,7,85.24,8487.37,Cash,Pick Up,,Complete
302,2025-05-30 00:00:00,Debra Morton,Wholesale,70,19,30ml,82.83,45,19.26,6,99.33,3036.45,Cash,Pick Up,,Complete
303,2025-06-18 00:00:00,Karen Graham,Retail,9,,,,5,29.93,4,86.49,530.61,Mobile Money,Delivery,35,Complete
304,2025-04-11 00:00:00,Debra Christian,Wholesale,17,12,30ml,59.6,2,19.68,3,43.98,936.5,Cash,Delivery,50,Complete
305,2025-03-29 00:00:00,Angelica Keith,Wholesale,94,3,3ml,7.54,61,33.65,30,34.18,3180.67,Cash,Delivery,80,Complete
306,2025-01-30 00:00:00,John Bishop,Wholesale,139,123,30ml,59.32,11,30.27,5,60.58,8012.23,Mobile Money,Delivery,80,Complete
307,2025-04-29 00:00:00,Iddris,Wholesale,48,47,50ml,72.92,,,1,39.53,3466.77,Cash,Pick Up,,Complete
308,2025-04-20 00:00:00,Allen Rosales,Retail,3,1,50ml nozzle(Preorder),121.61,2,18.5,,,218.61,Bank Transfer,Delivery,60,Complete
309,2025-02-20 00:00:00,Daniel Salinas,Wholesale,58,17,50ml,65.87,4,32.82,37,41.46,2785.09,Cash,Pick Up,,Complete
310,2025-05-31 00:00:00,Spencer Haynes,Retail,8,8,50ml,114.98,,,,,919.84,Cash,Pick Up,,Complete
311,2025-02-16 00:00:00,Blessing,Retail,10,2,50ml,133.12,4,29.43,4,50.55,636.16,Mobile Money,Delivery,50,Complete
312,2025-03-15 00:00:00,Adam Vaughan,Wholesale,136,99,50ml,69.37,26,24.52,11,41.37,8030.22,Cash,Delivery,70,Complete
313,2025-05-10 00:00:00,Iddris,Retail,10,,,,5,34.18,5,62.89,545.35,Bank Transfer,Delivery,60,Complete
314,2025-01-09 00:00:00,Nathan Freeman,Retail,8,6,30ml,89.77,2,19.41,,,617.44,Cash,Delivery,40,Complete
315,2025-04-04 00:00:00,Melissa Brewer,Retail,3,3,50ml,125.97,,,,,427.91,Bank Transfer,Delivery,50,Complete
316,2025-01-09 00:00:00,Ricky Davis II,Wholesale,118,69,30ml,59.48,13,32.11,36,82.1,7477.15,Cash,Pick Up,,Complete
317,2025-06-06 00:00:00,Elizabeth Perkins,Retail,2,1,6ml,11.57,,,1,81.11,92.68,Cash,Pick Up,,Complete
318,2025-03-16 00:00:00,Joseph Coleman,Wholesale,41,13,6ml,19.21,26,27.69,2,66.32,1162.31,Bank Transfer,Delivery,60,Complete
319,2025-02-07 00:00:00,Erin Warner,Retail,9,1,30ml,98.38,2,34.87,6,90.43,750.7,Mobile Money,Delivery,40,Complete
320,2025-05-12 00:00:00,David Martinez,Wholesale,106,62,50ml,117.34,9,28.67,35,55.01,9518.46,Cash,Delivery,60,Complete
321,2025-06-20 00:00:00,Bryan Herrera,Retail,8,7,50ml,80.22,1,31.16,,,652.7,Bank Transfer,Delivery,60,Complete
322,2025-03-28 00:00:00,Cathy Robinson,Wholesale,142,101,30ml,84.04,13,26.41,28,51.25,10266.37,Cash,Pick Up,,Complete
323,2025-01-05 00:00:00,Dr. William Warren,Wholesale,150,124,15ml,42.83,25,30.96,1,31.31,6116.23,Cash,Pick Up,,Complete
324,2025-03-12 00:00:00,May,Retail,8,,,,6,21.44,2,77.58,333.8,Mobile Money,Delivery,50,Complete
325,2025-01-24 00:00:00,Blessing,Retail,2,1,3ml,10.29,,,1,50,120.29,Bank Transfer,Delivery,60,Complete
326,2025-04-19 00:00:00,Brian Lee,Wholesale,60,30,6ml,15.63,2,26.83,28,60.04,2283.68,Mobile Money,Delivery,80,Complete
327,2025-03-18 00:00:00,Christopher Smith,Retail,2,,,,1,19.52,1,86.03,155.55,Cash,Delivery,50,Complete
328,2025-02-08 00:00:00,Ellen,Wholesale,23,16,50ml,119.05,,,7,59.69,2322.63,Bank Transfer,Delivery,,Complete
329,2025-04-09 00:00:00,Denise Mccann,Retail,4,,,,,,4,38.08,152.32,Bank Transfer,Delivery,,Complete
330,2025-06-03 00:00:00,Melissa Martinez,Retail,6,6,6ml,12.71,,,,,116.26,Bank Transfer,Delivery,40,Complete
331,2025-06-15 00:00:00,Katherine Salas,Retail,1,1,50ml,134.62,,,,,194.62,Cash,Delivery,60,Complete
332,2025-02-03 00:00:00,Ella A,Retail,7,1,30ml,92.76,1,19.21,5,91.99,621.92,Cash,Delivery,50,Complete
333,2025-01-18 00:00:00,Julie Alexander,Retail,6,4,6ml,20.97,2,34.23,,,187.34,Bank Transfer,Delivery,35,Complete
334,2025-01-22 00:00:00,Nana Akua Lawyer,Wholesale,21,12,15ml,37.39,8,26.52,1,57.91,718.75,Cash,Pick Up,,Complete
335,2025-04-11 00:00:00,Anthony Everett,Wholesale,77,10,3ml,9.37,39,21.45,28,86.18,3343.29,Cash,Pick Up,,Complete
336,2025-06-06 00:00:00,Rodney Morales,Wholesale,85,55,6ml,6.58,23,19.47,7,59.28,1224.67,Cash,Pick Up,,Complete
337,2025-03-30 00:00:00,Mark Brown,Retail,3,,,,,,3,78.97,276.91,Cash,Delivery,40,Complete
338,2025-04-20 00:00:00,Justin Torres,Retail,3,2,50ml nozzle(Preorder),139.06,,,1,47.35,360.47,Cash,Delivery,35,Complete
339,2025-01-15 00:00:00,Bailey Duran DDS,Wholesale,73,73,30ml,71.48,,,,,5218.04,Cash,Pick Up,,Complete
340,2025-03-04 00:00:00,Courtney Mills,Wholesale,100,20,3ml,12.61,32,29.46,48,36.3,2997.32,Mobile Money,Delivery,60,Complete
341,2025-02-27 00:00:00,Blessing,Retail,3,1,50ml,152.28,,,2,79.41,311.1,Cash,Pick Up,,Complete
342,2025-05-13 00:00:00,Jeremy Dalton,Retail,6,2,50ml,113.55,,,4,64.15,523.7,Mobile Money,Delivery,40,Complete
343,2025-03-16 00:00:00,Elizabeth Oliver DDS,Retail,2,1,15ml,39.91,1,27.4,,,117.31,Mobile Money,Delivery,50,Complete
344,2025-02-08 00:00:00,Theresa Clark,Retail,10,3,15ml,43.88,7,26.39,,,316.37,Mobile Money,Delivery,,Complete
345,2025-03-20 00:00:00,Sandra C,Wholesale,65,44,50ml nozzle(Preorder),127.02,20,34.17,1,28.11,6300.39,Cash,Pick Up,,Complete
346,2025-06-29 00:00:00,Christabel C,Wholesale,113,62,6ml,17.63,3,19.58,48,94.33,5679.64,Cash,Pick Up,,Complete
347,2025-01-20 00:00:00,Matthew Moore,Retail,2,2,50ml,92.02,,,,,184.04,Cash,Pick Up,,Complete
348,2025-06-29 00:00:00,Benjamin Smith,Wholesale,117,84,6ml,10.53,8,32.47,25,94.68,3511.28,Cash,Pick Up,,Complete
349,2025-02-12 00:00:00,Kirk Carter,Retail,6,3,6ml,9.27,2,21.45,1,84.16,194.87,Mobile Money,Delivery,40,Complete
350,2025-01-31 00:00:00,Michael Warner,Retail,7,1,15ml,49.47,4,21.53,2,50.2,235.99,Cash,Pick Up,,Complete
351,2025-02-14 00:00:00,Irene B,Wholesale,61,53,6ml,7.14,5,22.22,3,53.61,730.35,Cash,Delivery,80,Complete
352,2025-01-16 00:00:00,Akosua B,Retail,9,8,3ml,10.8,,,1,85.88,207.28,Mobile Money,Delivery,35,Complete
353,2025-01-20 00:00:00,Michael Bradshaw,Wholesale,39,12,30ml,68.66,26,28.72,1,74.42,1645.06,Cash,Pick Up,,Complete
354,2025-02-13 00:00:00,Amanda,Wholesale,119,103,3ml,12.7,4,32.1,12,51.87,2058.94,Mobile Money,Delivery,,Complete
355,2025-02-17 00:00:00,Lori Guerrero,Retail,7,7,30ml,93.66,,,,,705.62,Mobile Money,Delivery,50,Complete
356,2025-01-16 00:00:00,Jessica Stephens,Retail,3,,,,1,29,2,63.92,156.84,Cash,Pick Up,,Complete
357,2025-04-02 00:00:00,Akosua B,Wholesale,113,25,50ml,80.17,82,34.9,6,67.14,5268.89,Bank Transfer,Delivery,,Complete
358,2025-06-02 00:00:00,Susan Serrano,Retail,6,4,15ml,40.83,2,21.06,,,205.44,Cash,Pick Up,,Complete
359,2025-06-18 00:00:00,Christopher Parker,Retail,1,1,50ml,169.96,,,,,204.96,Mobile Money,Delivery,35,Complete
360,2025-03-23 00:00:00,Laura Roberts,Wholesale,62,36,30ml,68.06,25,32.27,1,88.86,3415.77,Bank Transfer,Delivery,70,Complete
361,2025-03-21 00:00:00,Michael Lyons,Retail,10,,,,5,34.11,5,68.58,573.45,Bank Transfer,Delivery,60,Complete
362,2025-02-15 00:00:00,Zoe,Wholesale,20,7,6ml,5.94,9,26.13,4,51.88,534.27,Cash,Delivery,50,Complete
363,2025-04-04 00:00:00,Kathryn Snyder,Retail,1,,,,,,1,70.24,105.24,Bank Transfer,Delivery,35,Complete
364,2025-06-13 00:00:00,Andrew Reynolds,Retail,7,1,15ml,39.84,2,34.59,4,80.73,431.94,Cash,Pick Up,,Complete
365,2025-06-26 00:00:00,David Davis,Retail,3,2,50ml nozzle(Preorder),129.45,,,1,40.63,299.53,Cash,Pick Up,,Complete
366,2025-01-27 00:00:00,Sara Johnston,Wholesale,6,5,50ml,59.14,1,28.24,,,323.94,Bank Transfer,Delivery,,Complete
367,2025-01-03 00:00:00,Yvonne Chambers,Wholesale,90,9,15ml,44.64,30,20.85,51,91.74,5786,Cash,Delivery,80,Complete
368,2025-02-12 00:00:00,Andrew Avila,Wholesale,23,11,3ml,11.13,4,18.82,8,59.55,674.11,Cash,Pick Up,,Complete
369,2025-01-19 00:00:00,Matthew Moon,Retail,7,5,30ml,82.03,2,26.15,,,502.45,Cash,Delivery,40,Complete
370,2025-02-11 00:00:00,Kevin Walters,Wholesale,81,2,15ml,44.01,40,19.26,39,40.25,2428.17,Cash,Pick Up,,Complete
371,2025-02-10 00:00:00,Brandon Bailey MD,Wholesale,92,76,50ml nozzle(Preorder),72.01,15,34.02,1,39.88,6022.94,Cash,Pick Up,,Complete
372,2025-03-18 00:00:00,Iddris,Wholesale,54,26,50ml,126.04,22,30.41,6,47.1,4228.66,Cash,Pick Up,,Complete
373,2025-02-21 00:00:00,Shannon Rivera,Wholesale,106,73,6ml,6.52,31,18.06,2,34.31,1104.44,Cash,Pick Up,,Complete
374,2025-01-24 00:00:00,Nana Akua Lawyer,Wholesale,80,10,3ml,7.65,60,24.76,10,63.21,2194.2,Cash,Pick Up,,Complete
375,2025-04-30 00:00:00,Donna Landry,Retail,3,2,15ml,37.8,1,18.76,,,94.36,Cash,Pick Up,,Complete
376,2025-04-16 00:00:00,Krista Gibson,Retail,10,,,,2,30.79,8,76.06,720.06,Bank Transfer,Delivery,50,Complete
377,2025-05-27 00:00:00,Frank Cordova,Wholesale,147,15,50ml,96.61,99,27.1,33,90.42,7115.91,Cash,Pick Up,,Complete
378,2025-02-14 00:00:00,Jose Travis,Retail,5,,,,3,33.35,2,79.43,293.91,Cash,Delivery,35,Complete
379,2025-03-08 00:00:00,Kimberly Gutierrez,Wholesale,60,51,6ml,6.32,3,19.33,6,77.19,913.45,Bank Transfer,Delivery,70,Complete
380,2025-05-31 00:00:00,Isaiah Avila,Wholesale,28,12,50ml,87.63,12,22.7,4,60.99,1567.92,Bank Transfer,Delivery,,Complete
381,2025-01-26 00:00:00,Olivia Harris,Retail,2,1,6ml,17.63,,,1,69.95,122.58,Bank Transfer,Delivery,35,Complete
382,2025-04-14 00:00:00,Tanya Kim,Retail,7,4,50ml nozzle(Preorder),124.28,3,28.35,,,622.17,Cash,Delivery,40,Complete
383,2025-03-10 00:00:00,Maame Yaa,Retail,1,1,50ml nozzle(Preorder),111.88,,,,,111.88,Cash,Pick Up,,Complete
384,2025-04-24 00:00:00,Barbara Dudley,Wholesale,92,38,15ml,41.78,19,32.59,35,77.31,4982.7,Cash,Delivery,70,Complete
385,2025-04-15 00:00:00,Cynthia Moore,Retail,5,5,50ml,138.1,,,,,750.5,Mobile Money,Delivery,60,Complete
386,2025-02-04 00:00:00,Kristen Davis,Retail,1,,,,,,1,50.4,50.4,Cash,Pick Up,,Complete
387,2025-04-29 00:00:00,Susan Murray MD,Wholesale,50,12,3ml,7.15,12,25.76,26,94.1,2921.52,Cash,Delivery,80,Complete
388,2025-03-30 00:00:00,Kathleen Moran,Wholesale,13,3,30ml,76.2,5,21.02,5,90.67,787.05,Cash,Pick Up,,Complete
389,2025-02-22 00:00:00,Bob,Wholesale,78,3,3ml,6.42,49,27.73,26,97.47,3982.25,Bank Transfer,Delivery,70,Complete
390,2025-01-03 00:00:00,Denise Davenport,Retail,9,,,,,,9,62.13,599.17,Bank Transfer,Delivery,40,Complete
391,2025-05-30 00:00:00,Mrs. Kristen Reyes,Retail,5,3,15ml,41.88,1,21.71,1,49.75,197.1,Cash,Pick Up,,Complete
392,2025-01-17 00:00:00,Christabel C,Retail,9,9,15ml,45.27,,,,,407.43,Cash,Pick Up,,Complete
393,2025-02-18 00:00:00,Katie Suarez,Retail,6,6,15ml,44.84,,,,,269.04,Cash,Pick Up,,Complete
394,2025-03-08 00:00:00,Ella A,Wholesale,109,84,50ml nozzle(Preorder),79.1,10,18.43,15,63.81,7785.85,Cash,Pick Up,,Complete
395,2025-06-21 00:00:00,Desiree Tyler,Retail,7,,,,3,23.83,4,79.36,388.93,Cash,Pick Up,,Complete
396,2025-01-23 00:00:00,Timothy Romero,Retail,3,1,3ml,10.87,1,30.6,1,80.21,171.68,Bank Transfer,Delivery,50,Complete
397,2025-01-14 00:00:00,Diane Evans,Wholesale,84,53,15ml,29.84,21,23,10,89.29,2957.42,Cash,Pick Up,,Complete
398,2025-01-14 00:00:00,Yvonne Burns,Wholesale,126,113,50ml,67.62,3,29.57,10,66.15,8391.27,Cash,Pick Up,,Complete
399,2025-02-16 00:00:00,Joshua Reed,Wholesale,41,12,30ml,89.56,10,33.18,19,99.04,3348.28,Bank Transfer,Delivery,60,Complete
400,2025-02-23 00:00:00,Kimberly Gibson,Retail,6,5,15ml,44.52,,,1,28.34,250.94,Cash,Pick Up,,Complete
401,2025-04-09 00:00:00,Colin Terry,Wholesale,46,31,6ml,15.98,2,28.77,13,57.04,1294.44,Cash,Pick Up,,Complete
402,2025-03-30 00:00:00,Nana Kofi B,Wholesale,101,1,50ml,74.49,41,29.5,59,73.12,5668.07,Bank Transfer,Delivery,70,Complete
403,2025-04-27 00:00:00,Cynthia Rowe,Wholesale,104,64,15ml,27.92,37,32.01,3,49.47,3119.66,Cash,Pick Up,,Complete
404,2025-01-05 00:00:00,Patrick Thornton,Retail,7,2,30ml,87.19,2,21.2,3,96.26,505.56,Cash,Pick Up,,Complete
405,2025-03-07 00:00:00,Jasmin Alvarado,Wholesale,60,46,50ml,104.95,,,14,36.87,5343.88,Bank Transfer,Delivery,,Complete
406,2025-02-01 00:00:00,Veronica Simpson,Wholesale,18,3,3ml,10.88,,,15,58.01,902.79,Cash,Pick Up,,Complete
407,2025-06-09 00:00:00,Jonathan Lawrence,Retail,3,1,50ml nozzle(Preorder),131.52,2,23.12,,,177.76,Cash,Delivery,,Complete
408,2025-06-05 00:00:00,Shelly Alexander,Wholesale,113,106,50ml,125.72,1,20,6,36.21,13563.58,Mobile Money,Delivery,,Complete
409,2025-03-26 00:00:00,Bob,Wholesale,97,90,15ml,27.79,6,27.32,1,93.55,2758.57,Cash,Pick Up,,Complete
410,2025-01-26 00:00:00,Joyce Bowen,Wholesale,28,3,50ml nozzle(Preorder),102.12,18,34.14,7,84.13,1509.79,Bank Transfer,Delivery,,Complete
411,2025-04-03 00:00:00,Matthew Moore,Wholesale,122,37,30ml,57.7,33,31.82,52,90.94,7913.84,Cash,Pick Up,,Complete
412,2025-04-23 00:00:00,Wayne Morgan,Retail,7,1,3ml,7.28,,,6,37.96,285.04,Cash,Delivery,50,Complete
413,2025-03-11 00:00:00,Marie Christian,Retail,2,1,6ml,9.94,1,24.8,,,34.74,Cash,Pick Up,,Complete
414,2025-06-01 00:00:00,Shannon James,Retail,7,2,6ml,19.83,,,5,32.22,235.76,Cash,Delivery,35,Complete
415,2025-01-29 00:00:00,Nathan Malone,Retail,3,3,50ml,82.59,,,,,307.77,Cash,Delivery,60,Complete
416,2025-05-28 00:00:00,Amanda Jones,Retail,1,,,,1,29.13,,,29.13,Bank Transfer,Delivery,,Complete
417,2025-06-19 00:00:00,Tammie Bright,Wholesale,92,66,50ml nozzle(Preorder),115.54,16,19.62,10,75.64,8695.96,Cash,Delivery,,Complete
418,2025-05-07 00:00:00,Jessica Garcia,Retail,3,,,,,,3,74.32,222.96,Cash,Delivery,,Complete
419,2025-04-14 00:00:00,Shelia Wallace,Wholesale,131,82,15ml,44.39,15,18.86,34,44.03,5419.9,Cash,Pick Up,,Complete
420,2025-06-17 00:00:00,Stephanie Williams,Wholesale,123,56,3ml,12.29,57,25.6,10,36.55,2512.94,Cash,Pick Up,,Complete
421,2025-05-11 00:00:00,Akosua B,Retail,1,,,,,,1,85.01,85.01,Cash,Pick Up,,Complete
422,2025-06-18 00:00:00,Elaine Brooks,Retail,6,2,6ml,22.35,,,4,51.9,252.3,Cash,Pick Up,,Complete
423,2025-04-01 00:00:00,Joseph Knight,Retail,2,,,,2,21.77,,,43.54,Cash,Pick Up,,Complete
424,2025-02-05 00:00:00,Carolyn Miller,Retail,9,8,50ml nozzle(Preorder),105.32,1,33.25,,,875.81,Cash,Pick Up,,Complete
425,2025-03-28 00:00:00,Lisa Allen,Retail,2,1,6ml,10.05,,,1,89.36,159.41,Mobile Money,Delivery,60,Complete
426,2025-01-13 00:00:00,Sandra C,Wholesale,37,28,50ml nozzle(Preorder),108.31,7,26.57,2,97.4,3413.47,Bank Transfer,Delivery,,Complete
427,2025-06-18 00:00:00,Briana Murray,Retail,10,7,50ml nozzle(Preorder),128.93,1,30.42,2,37.24,1007.41,Cash,Pick Up,,Complete
428,2025-04-12 00:00:00,David Smith,Retail,9,6,50ml,162.43,3,30.96,,,1067.46,Cash,Pick Up,,Complete
429,2025-05-22 00:00:00,Stephanie Byrd,Retail,8,2,30ml,92.05,1,33.07,5,64.89,541.62,Cash,Pick Up,,Complete
430,2025-01-30 00:00:00,Jeremy Reed,Wholesale,59,39,50ml nozzle(Preorder),92.44,9,29.43,11,98.66,5035.29,Bank Transfer,Delivery,80,Complete
431,2025-04-19 00:00:00,Margaret Coleman,Retail,10,9,50ml nozzle(Preorder),137.39,1,32.3,,,1268.81,Cash,Pick Up,,Complete
432,2025-03-06 00:00:00,Ryan Gonzalez,Wholesale,12,6,3ml,10.71,1,21.4,5,82.01,545.71,Bank Transfer,Delivery,50,Complete
433,2025-05-24 00:00:00,Zoe,Retail,4,4,15ml,47.21,,,,,188.84,Bank Transfer,Delivery,,Complete
434,2025-04-10 00:00:00,John Young,Retail,4,4,50ml nozzle(Preorder),133.22,,,,,532.88,Cash,Pick Up,,Complete
435,2025-02-27 00:00:00,Laura Haney,Retail,9,,,,,,9,81.54,733.86,Cash,Delivery,,Complete
436,2025-02-15 00:00:00,William Barrett,Retail,10,8,50ml,97.68,2,30.32,,,892.08,Cash,Delivery,50,Complete
437,2025-03-07 00:00:00,Keith Jennings,Wholesale,53,11,3ml,8.23,32,25.28,10,68.08,1650.29,Bank Transfer,Delivery,70,Complete
438,2025-05-06 00:00:00,Maadwoa,Wholesale,16,4,50ml,60.93,5,33.85,7,72.32,919.21,Cash,Pick Up,,Complete
439,2025-05-10 00:00:00,Amber Obrien,Retail,2,2,50ml,99.8,,,,,199.6,Mobile Money,Delivery,,Complete
440,2025-02-25 00:00:00,Nana Kofi B,Retail,2,1,6ml,19.28,,,1,51.84,71.12,Cash,Pick Up,,Complete
441,2025-03-24 00:00:00,Tanner Mitchell DDS,Retail,9,,,,1,29.37,8,60.09,545.09,Bank Transfer,Delivery,35,Complete
442,2025-05-12 00:00:00,Heather Fields,Wholesale,104,32,50ml nozzle(Preorder),88.38,69,33.49,3,87.19,5400.54,Cash,Pick Up,,Complete
443,2025-05-18 00:00:00,Megan Le,Retail,8,,,,4,33.27,4,41.86,335.52,Mobile Money,Delivery,35,Complete
444,2025-06-15 00:00:00,Sara Fuller,Wholesale,59,42,50ml nozzle(Preorder),97.57,6,19.77,11,66.72,4950.48,Cash,Pick Up,,Complete
445,2025-05-23 00:00:00,Maria Parker,Wholesale,45,1,50ml nozzle(Preorder),91.56,29,19.49,15,31.91,1135.42,Cash,Pick Up,,Complete
446,2025-06-22 00:00:00,Ella A,Retail,7,6,50ml nozzle(Preorder),120.22,1,23.38,,,744.7,Cash,Pick Up,,Complete
447,2025-04-08 00:00:00,Kekeli,Wholesale,17,2,50ml,66.3,11,31.38,4,49.7,726.58,Cash,Delivery,50,Complete
448,2025-06-12 00:00:00,Kevin Oconnor,Wholesale,127,40,6ml,7.9,68,24.65,19,85.42,3615.18,Cash,Pick Up,,Complete
449,2025-03-30 00:00:00,Blessing,Wholesale,147,142,3ml,5.39,1,27.74,4,56.37,1098.6,Mobile Money,Delivery,80,Complete
450,2025-06-15 00:00:00,Edward Burgess,Wholesale,47,11,50ml,136.97,14,21.3,22,41.06,2708.19,Cash,Delivery,,Complete
451,2025-04-02 00:00:00,Carlos Ryan,Retail,2,1,6ml,20.34,,,1,63.08,83.42,Cash,Pick Up,,Complete
452,2025-04-20 00:00:00,Ella A,Wholesale,78,8,15ml,34.46,24,23.58,46,75.48,4393.68,Cash,Delivery,80,Complete
453,2025-04-29 00:00:00,Iddris,Wholesale,62,45,15ml,41.72,13,20.28,4,80.77,2464.12,Cash,Pick Up,,Complete
454,2025-05-18 00:00:00,Kiara Mcintyre,Retail,8,8,6ml,18.97,,,,,201.76,Mobile Money,Delivery,50,Complete
455,2025-03-08 00:00:00,Amanda,Wholesale,10,8,3ml,11.91,2,27.84,,,190.96,Bank Transfer,Delivery,40,Complete
456,2025-02-04 00:00:00,Dawn Summers,Retail,3,2,6ml,23.15,1,28.02,,,74.32,Cash,Pick Up,,Complete
457,2025-02-10 00:00:00,Dr. Paul Morgan,Wholesale,107,46,3ml,10.65,32,32.42,29,86.07,4093.37,Cash,Delivery,70,Complete
458,2025-02-22 00:00:00,Munira,Wholesale,129,91,6ml,18.47,2,21.94,36,47.03,3477.73,Bank Transfer,Delivery,60,Complete
